gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
857358895,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,Phlomis crinita,,SPECIES,Phlomis crinita Cav.,Phlomis crinita Cav.,Cav.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.136283,-3.014794,1,,1855,0,,,,,,,7307299,7307299,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-228-009502-20040921,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.343Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358894,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Paronychia,Paronychia suffruticosa,,SPECIES,Paronychia suffruticosa (L.) DC.,Paronychia suffruticosa DC.,DC.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040549,-3.517974,1,,1509,0,,,,,,,5529030,5529030,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-227-104652-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:21.023Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358893,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Bupleurum,Bupleurum fruticescens,,SPECIES,Bupleurum spinosum Gouan & Ill.Observ.Bot.,Bupleurum spinosum Gouan,Gouan,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.136283,-3.014794,1,,1855,0,,,,,,,3636202,6027094,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-228-009026-20040921,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.707Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358892,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus sylvestris,,SPECIES,"Pinus sylvestris Lour., 1790",Pinus sylvestris Lour.,Lour.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.136283,-3.014794,1,,1855,0,,,,,,,9079676,9079676,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-228-005717-20040921,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.733Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358891,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Halimium,Halimium umbellatum,viscosum,SUBSPECIES,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo,Halimium umbellatum Spach subsp. viscosum (Willk.) O.Bolòs & Vigo,(Willk.) O.Bolòs & Vigo,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.136283,-3.014794,1,,1855,0,,,,,,,3595820,7331332,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-228-007061-20040921,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.666Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358890,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,Cistus laurifolius,,SPECIES,Cistus laurifolius L.,Cistus laurifolius L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.136283,-3.014794,1,,1855,0,,,,,,,3596501,3596501,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-228-007034-20040921,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.990Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358889,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Thymelaeaceae,Thymelaea,Thymelaea tartonraira,,SPECIES,Thymelaea tartonraira (L.) All.,Thymelaea tartonraira All.,All.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040549,-3.517974,1,,1509,0,,,,,,,7311323,7311323,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-227-008568-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.815Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358888,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,Berberis hispanica,,SPECIES,Berberis hispanica Boiss. & Reut.,Berberis hispanica Boiss. & Reut.,Boiss. & Reut.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.136283,-3.014794,1,,1855,0,,,,,,,8428417,8428417,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-228-005966-20040921,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.640Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358887,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipa,Stipa tenacissima,,SPECIES,Stipa tenacissima L.,Stipa tenacissima L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040549,-3.517974,1,,1509,0,,,,,,,2704468,2704468,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-227-012260-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.592Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358886,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Paronychia,Paronychia suffruticosa,,SPECIES,Paronychia suffruticosa (L.) DC.,Paronychia suffruticosa DC.,DC.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.038232,-3.517981,1,,1297,0,,,,,,,5529030,5529030,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-226-104652-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.638Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358885,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Festuca,Festuca elegans,,SPECIES,Festuca elegans Boiss.,Festuca elegans Boiss.,Boiss.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040549,-3.517974,1,,1509,0,,,,,,,4124641,4124641,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-227-011763-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.158Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358884,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,Ulex parviflorus,,SPECIES,Ulex parviflorus Pourr.,Ulex parviflorus Pourr.,Pourr.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040549,-3.517974,1,,1509,0,,,,,,,2952000,2952000,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-227-008281-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.566Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358883,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Brachypodium,Brachypodium retusum,,SPECIES,Brachypodium retusum (Pers.) P.Beauv.,Brachypodium retusum P.Beauv.,P.Beauv.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040549,-3.517974,1,,1509,0,,,,,,,5676053,5676053,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-227-012198-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.165Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358882,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,Cistus clusii,,SPECIES,Cistus clusii Dunal,Cistus clusii Dunal,Dunal,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.038283,-3.520826,1,,1369,0,,,,,,,7331346,7331346,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-224-007023-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.697Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358881,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus ramburii,,SPECIES,Prunus ramburii Boiss.,Prunus ramburei Boiss.,Boiss.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.038232,-3.517981,1,,1297,0,,,,,,,3020780,3020780,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-226-077370-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.117Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
857358880,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia rosmarinus,,SPECIES,Rosmarinus officinalis L.,Rosmarinus officinalis L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040549,-3.517974,1,,1509,0,,,,,,,2926634,3889108,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-227-009770-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.749Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358879,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Genista,Genista cinerea,speciosa,SUBSPECIES,Genista cinerea subsp. speciosa Rivas Mart. et al.,"Genista cinerea (Vill.) DC. subsp. speciosa Rivas-Goday & Losa ex Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas","Rivas-Goday & Losa ex Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas",ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040549,-3.517974,1,,1509,0,,,,,,,5347721,5347718,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-227-008207-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.656Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358878,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Festuca,Festuca scariosa,,SPECIES,Festuca scariosa (Lag.) Pau,Festuca scariosa Pau,Pau,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040549,-3.517974,1,,1509,0,,,,,,,4114692,4114692,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-227-011796-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.668Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358877,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,Dianthus pungens,brachyanthus,SUBSPECIES,"Dianthus pungens subsp. brachyanthus (Boiss.) Bernal, Fern.Casas, G.López, M.Laínz & Muñoz Garm.","Dianthus pungens L. subsp. brachyanthus (Boiss.) Bernal, Fern.Casas, G.López, M.Laínz & Muñoz Garm.","(Boiss.) Bernal, Fern.Casas, G.López, M.Laínz & Muñoz Garm.",ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.038283,-3.520826,1,,1369,0,,,,,,,3809220,8330248,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-224-006702-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.284Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358876,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipa,Stipa tenacissima,,SPECIES,Stipa tenacissima L.,Stipa tenacissima L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.038232,-3.517981,1,,1297,0,,,,,,,2704468,2704468,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-226-012260-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.078Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358875,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,Thymus pulegioides,,SPECIES,Thymus pulegioides L.,Thymus pulegioides L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040549,-3.517974,1,,1509,0,,,,,,,5341443,5341443,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-227-009642-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.874Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358874,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Fumana,Fumana ericoides,,SPECIES,Fumana ericoides Pau,Fumana ericoides Pau,Pau,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040549,-3.517974,1,,1509,0,,,,,,,7331304,7331304,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-227-007157-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.563Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358873,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Globularia,Globularia alypum,,SPECIES,Globularia alypum Delile,Globularia alypum Delile,Delile,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.049458,-3.543429,1,,1360,0,,,,,,,5578470,5578470,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-221-010123-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.449Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358872,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Juniperus,Juniperus foetidissima,,SPECIES,Juniperus phoenicea Pall.,Juniperus phoenicea Pall.,Pall.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.038283,-3.520826,1,,1369,0,,,,,,,7999850,2684648,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-224-005735-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.500Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358871,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Brachypodium,Brachypodium retusum,,SPECIES,Brachypodium retusum (Pers.) P.Beauv.,Brachypodium retusum P.Beauv.,P.Beauv.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.038232,-3.517981,1,,1297,0,,,,,,,5676053,5676053,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-226-012198-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.558Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358870,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipa,Stipa tenacissima,,SPECIES,Stipa tenacissima L.,Stipa tenacissima L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.047155,-3.540533,1,,1403,0,,,,,,,2704468,2704468,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-219-012260-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.334Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358869,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,Helianthemum syriacum,,SPECIES,Helianthemum syriacum (Jacq.) Dum.Cours.,Helianthemum syriacum (Jacq.) Dum.Cours.,(Jacq.) Dum.Cours.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040549,-3.517974,1,,1509,0,,,,,,,3595430,3595430,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-227-007141-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.767Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358868,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Odontites,Odontites longiflora,,SPECIES,Odontites longiflora (Vahl) Webb,Odontites longiflorus Webb,Webb,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.049458,-3.543429,1,,1360,0,,,,,,,7946696,7946696,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-221-010113-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.287Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
857358867,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus halepensis,,SPECIES,Pinus halepensis Mill.,Pinus halepensis Mill.,Mill.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.038283,-3.520826,1,,1369,0,,,,,,,5285604,5285604,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-224-005706-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:21.016Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358866,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Corynephorus,Corynephorus canescens,,SPECIES,Corynephorus canescens (L.) P.Beauv.,Corynephorus canescens P.Beauv.,P.Beauv.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.038232,-3.517981,1,,1297,0,,,,,,,5290194,5290194,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-226-012052-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:21.048Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358865,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Brachypodium,Brachypodium retusum,,SPECIES,Brachypodium retusum (Pers.) P.Beauv.,Brachypodium retusum P.Beauv.,P.Beauv.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.047155,-3.540533,1,,1403,0,,,,,,,5676053,5676053,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-219-012198-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.637Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358864,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,Cistus clusii,,SPECIES,Cistus clusii Dunal,Cistus clusii Dunal,Dunal,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040549,-3.517974,1,,1509,0,,,,,,,7331346,7331346,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-227-007023-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.158Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358863,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia rosmarinus,,SPECIES,Rosmarinus officinalis L.,Rosmarinus officinalis L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.049458,-3.543429,1,,1360,0,,,,,,,2926634,3889108,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-221-009770-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.169Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358862,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Koeleria,Koeleria vallesiana,,SPECIES,Koeleria vallesiana Asch. & Graebn.,Koeleria vallesiana Asch. & Graebn.,Asch. & Graebn.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.038232,-3.517981,1,,1297,0,,,,,,,7813762,7813762,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-226-012007-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.995Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358861,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Paronychia,Paronychia suffruticosa,,SPECIES,Paronychia suffruticosa (L.) DC.,Paronychia suffruticosa DC.,DC.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040404,-3.546141,1,,1180,0,,,,,,,5529030,5529030,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-223-104652-20041025,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.943Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358860,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ptilostemon,Ptilostemon hispanicus,,SPECIES,Ptilostemon hispanicus (Lam.) Greuter,Ptilostemon hispanicus (Lam.) Greuter,(Lam.) Greuter,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.047155,-3.540533,1,,1403,0,,,,,,,3096840,3096840,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-219-011069-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.673Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358859,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,Teucrium capitatum,,SPECIES,Teucrium capitatum L.,Teucrium capitatum L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.049458,-3.543429,1,,1360,0,,,,,,,7308670,7308670,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-221-009720-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.668Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857358858,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,Dianthus pungens,brachyanthus,SUBSPECIES,"Dianthus pungens subsp. brachyanthus (Boiss.) Bernal, Fern.Casas, G.López, M.Laínz & Muñoz Garm.","Dianthus pungens L. subsp. brachyanthus (Boiss.) Bernal, Fern.Casas, G.López, M.Laínz & Muñoz Garm.","(Boiss.) Bernal, Fern.Casas, G.López, M.Laínz & Muñoz Garm.",ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.040549,-3.517974,1,,1509,0,,,,,,,3809220,8330248,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-227-006702-20041027,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.556Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
